"Timestamp","teach.cs ID","What is P(B=true|A=true)?","What is P(C=true|A=true)?","What is P(C=true|A=true, E=false)?","What is P(C=true|A=true, F=false)?","V1","V2","V3","V1","V2","V3","V0","d0","V1","d1","V2","d2","V3","d3","V4","d4","V5","d5","What is P(V0=d0|V1=d1,V2=d2,V3=d3,V4=d4,V5=d5)?","V0","d0","V1","d1","V2","d2","V3","d3","V4","d4","V5","d5","What is P(V0=d0|V1=d1,V2=d2,V3=d3,V4=d4,V5=d5)?"
"2020/04/03 11:46:43 PM MDT","wangy808","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.9899999999999999","Car starts","false","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.009999999999999998"
"2020/04/03 11:47:50 PM MDT","wangy808","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.9899999999999999","Car starts","false","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.009999999999999998"
"2020/04/04 4:01:53 AM MDT","luvicto1","0.5","0.5","0.5714286","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Fuel system","okay","Air system","okay","Spark timing","good","Starter system","okay","Spark quality","good","0.792","Car starts","true","Fuel system","faulty","Air system","bad","Spark timing","bad","Starter system","faulty","Spark plugs","fouled","0.00001091188"
"2020/04/04 8:26:45 AM MDT","weiqiyao","0.5","0.5","0.5714285714285714","0.5","Battery voltage","Headlights","Starter system","Battery age","Charging system","Battery voltage","Car starts","true","Car cranks","true","Starter system","okay","Battery voltage","strong","Charging system","okay","Alternator","okay","0.7279347113300155","Car starts","true","Car cranks","true","Spark quality","very_bad","Spark timing","very_bad","Fuel system","faulty","Air system","faulty","0"
"2020/04/04 9:34:26 AM MDT","chenka28","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Car cranks","Air system","Car starts","Car starts","true","Car cranks","true","Air system","okay","Spark quality","good","Fuel system","okay","Spark timing","good","0.99","Car starts","false","Car cranks","true","Air system","okay","Spark quality","good","Fuel system","okay","Spark timing","good","0.01"
"2020/04/04 10:08:49 AM MDT","iplauren","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Fuel system","okay","Spark timing","good","Car cranks","true","Spark quality","good","Battery voltage","strong","0.99366","Car starts","true","Fuel system","faulty","Spark timing","bad","Car cranks","false","Spark quality","very_bad","Battery voltage","dead","0.0534"
"2020/04/04 11:59:00 AM MDT","wangc292","0.50","0.50","0.57","0.50","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.73","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.27"
"2020/04/04 12:33:31 PM MDT","byramatt","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Main fuse","Starter motor","Starter system","Car starts","true","Air system","okay","Car cranks","true","Fuel system","true","Spark timing","good","Spark quality","true","0.99","Car starts","true","Air system","false","Car cranks","false","Spark timing","very bad","Fuel system","faulty","Spark quality","very bad","0"
"2020/04/04 1:02:34 PM MDT","xuyijia4","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Starter system","Headlights","Battery voltage","Car starts","true","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.59","Car starts","false","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.41"
"2020/04/04 1:02:58 PM MDT","xuyijia4","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Starter system","Headlights","Battery voltage","Car starts","true","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.59","Car starts","false","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.41"
"2020/04/04 1:03:03 PM MDT","xuyijia4","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Starter system","Headlights","Battery voltage","Car starts","true","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.59","Car starts","false","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.41"
"2020/04/04 1:03:06 PM MDT","xuyijia4","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Starter system","Headlights","Battery voltage","Car starts","true","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.59","Car starts","false","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","Fuel system","okay","0.41"
"2020/04/04 1:07:12 PM MDT","yangyah1","0.5","0.5","0.57","0.5","Car cranks","Car starts","Starter system","Distributer","Main fuse","Voltage at plug","Starter system","'okay'","Starter motor","'okay'","Main fuse","'okay'","Battery voltage","'strong'","Charging system","'okay'","Car cranks","'true'","0.9987","Starter system","'faulty'","Starter motor","'okay'","Main fuse","'okay'","Battery voltage","'strong'","Charging system","'okay'","Car cranks","'true'","0.00127"
"2020/04/04 1:15:20 PM MDT","wulinda5","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Air filter","clean","Air system","okay","Alternator","okay","Car cranks","true","Starter system","okay","0.605006069842247","Car starts","false","Air filter","clean","Air system","okay","Alternator","okay","Car cranks","true","Starter system","okay","0.3949939301577529"
"2020/04/04 1:45:43 PM MDT","wangc273","0.5","0.5","0.57143","0.5","Battery voltage","Battery age","Headlights","Charging system","Battery age","Battery voltage","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","true","Spark timing","bad","Air system","faulty","Spark quality","bad","Fuel system","faulty","Car cranks","false","0"
"2020/04/04 1:57:31 PM MDT","yangyux7","0.5","0.5","0.5714","0.5","Starter system","Starter motor","Car cranks","Charging system","Battery age","Battery voltage","Car starts","False","Spark quality","Bad","Spark timing","Good","Air system","Okay","Car cranks","True","Fuel system","Okay","0.8558","Car starts","True","Spark quality","Bad","Spark timing","Good","Air system","Okay","Car cranks","True","Fuel system","Okay","0.1442"
"2020/04/04 2:33:33 PM MDT","parkji69","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","false","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.01"
"2020/04/04 2:48:43 PM MDT","shenyuc1","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Headlights","Air system","Car starts","Car starts","'true'","Air system","'okay'","Fuel system","'okay'","Car cranks","'true'","Spark quality","'good'","Spark timing","'good'","0.99","Car starts","'false'","Air system","'okay'","Fuel system","'okay'","Car cranks","'true'","Spark quality","'good'","Spark timing","'good'","0.01"
"2020/04/04 3:00:32 PM MDT","shenyuc1","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Headlights","Air system","Car starts","Car starts","'true'","Air system","'okay'","Fuel system","'okay'","Car cranks","'true'","Spark quality","'good'","Spark timing","'good'","0.99","Car starts","'false'","Air system","'okay'","Fuel system","'okay'","Car cranks","'true'","Spark quality","'good'","Spark timing","'good'","0.01"
"2020/04/04 3:00:42 PM MDT","shenyuc1","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Headlights","Air system","Car starts","Car starts","'true'","Air system","'okay'","Fuel system","'okay'","Car cranks","'true'","Spark quality","'good'","Spark timing","'good'","0.99","Car starts","'false'","Air system","'okay'","Fuel system","'okay'","Car cranks","'true'","Spark quality","'good'","Spark timing","'good'","0.01"
"2020/04/04 3:05:08 PM MDT","haqfarz1","0.5","0.5","0.57","0.5","Battery voltage","Battery age","Headlights","Starter motor","Main fuse","Starter system","Car starts","true","Spark quality","good","Spark plugs","okay","Voltage at plug","strong","Distributer","okay","Main fuse","okay","0.68","Car starts","true","Spark quality","very bad","Spark plugs","fouled","Voltage at plug","none","Distributer","faulty","Main fuse","blown","0"
"2020/04/04 3:13:02 PM MDT","zhujiada","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Car cranks","Air system","Car starts","Car starts","false","Alternator","okay","Charging system","faulty ","Battery voltage","dead","Starter system","faulty ","Car cranks","false","1.0","Car starts","false","Alternator","okay","Charging system","okay ","Battery voltage","strong","Starter system","okay ","Car cranks","true","0.2721"
"2020/04/04 3:22:40 PM MDT","jianpei","0.5","0.5","0.5714286","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Fuel system","okay","Air system","okay","Spark timing","good","Starter system","okay","Spark quality","good","0.792","Car starts","true","Fuel system","faulty","Air system","faulty","Spark timing","bad","Starter system","faulty","Spark plugs","fouled","0.000010911879075590"
"2020/04/04 4:01:55 PM MDT","zhan2199","0.5","0.5","0.57142857142857142857","0.5","Air system","Car starts","Air filter","Battery age","Charging system","Battery voltage","Car starts","true","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.99","Car starts","true","Air system","faulty","Car cranks","false","Spark timing","very bad","Fuel system","faulty","Spark quality","very bad","0"
"2020/04/04 4:21:28 PM MDT","kanghose","0.5","0.57","0.5","0.5","Battery voltage","Charging system","Voltage at plug","Headlights","Starter system","Battery voltage","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","false","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.01"
"2020/04/04 4:22:29 PM MDT","liwensh2","0.5","0.5","0.5714285714285714","0.5","Charging system","Alternator","Battery voltage","Starter motor","Battery voltage","Starter system","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.9899999999999999","Car starts","false","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.009999999999999998"
"2020/04/04 4:33:55 PM MDT","yesmukha","0.5","0.5","0.5714285714285715","0.5","Charging system","Alternator","Battery voltage","Car cranks","Air system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","1","Car starts","true","Spark quality","very bad","Fuel system","faulty","Spark timing","very bad","Car cranks","false","Air system","faulty","0"
"2020/04/04 4:34:06 PM MDT","yesmukha","0.5","0.5","0.5714285714285715","0.5","Charging system","Alternator","Battery voltage","Car cranks","Air system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","1","Car starts","true","Spark quality","very bad","Fuel system","faulty","Spark timing","very bad","Car cranks","false","Air system","faulty","0"
"2020/04/04 4:48:46 PM MDT","panliwei","0.5","0.5","0.5714285714285714","0.5","Spark quality","Spark plugs","Car starts","Starter motor","Battery voltage","Starter system","Starter system","okay","Starter motor","okay","Battery age","old","Charging system","okay","Battery voltage","strong","Voltage at plug","strong","0.98","Starter system","faulty","Starter motor","okay","Battery age","old","Charging system","okay","Battery voltage","strong","Voltage at plug","strong","0.02"
"2020/04/04 4:56:48 PM MDT","liuyic11","0.5","0.5","0.571","0.56","Spark quality","Spark plugs","Car starts","Spark quality","Spark timing","Distributer","Car starts","0.28","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","true","Car cranks","true","Fuel system","faulty","Spark quality","good","Air system","okay","Spark timing","very bad","0.02"
"2020/04/04 5:07:14 PM MDT","rueangs1","0.50","0.50","0.57","0.50","Battery voltage","Charging system","Headlights","Charging system","Battery age","Battery voltage","Car starts","True","Air system","okay","Starter system","okay","Spark timing","good","Fuel system","okay","Spark quality","good","0.79","Car starts","True","Air filter","dirty","Starter motor","faulty","Spark timing","bad","Spark plugs","too_wide","Fuel system","faulty","0.00"
"2020/04/04 5:08:10 PM MDT","tongyuch","0.5","0.5","0.571428","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Spark quality","bad","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.7","Car starts","false","Spark quality","bad","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.3"
"2020/04/04 5:18:33 PM MDT","kongdeho","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Fuel system","okay","Spark plugs","okay","Air filter","clean","Spark timing","good","Starter system","okay","0.62","Car starts","false","Fuel system","okay","Spark plugs","okay","Air filter","clean","Spark timing","good","Starter system","okay","0.38"
"2020/04/04 5:56:34 PM MDT","tongyuch","0.5","0.5","0.571428","0.5","Air system","Air filter","Car starts","Alternator","Battery age","Battery voltage","Car starts","true","Spark quality","bad","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.7","Car starts","false","Spark quality","bad","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.3"
"2020/04/04 5:56:40 PM MDT","eshostew","0.5","0.5","0.5714285714285714","0.5","Charging system","Battery voltage","Alternator","Alternator","Battery age","Battery voltage","Car starts","false","Air filter","dirty","Spark plugs","too_wide","Battery age","very_old","Fuel system","faulty","Main fuse","blown","1.0","Car starts","true","Air filter","dirty","Spark plugs","too_wide","Battery age","very_old","Fuel system","faulty","Main fuse","blown","0.0"
"2020/04/04 6:39:31 PM MDT","mahesh25","0.5","0.5","0.5714285714","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.99","Car starts","false","Fuel system","okay","Air system","okay","Spark timing","good","Car cranks","true","Spark quality","good","0.01"
"2020/04/04 6:46:29 PM MDT","currierj","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Starter system","Battery voltage","Main fuse","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.728","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.272"
"2020/04/04 6:56:04 PM MDT","chenzey4","0.5","0.5","0.5714","0.5","Battery age","Alternator","Car starts","Charging system","Battery age","Battery voltage","Car starts","False","Air filter","Dirty","Battery age","Old","Spark plugs","Fouled","Starter motor","Faulty","Alternator","Faulty ","0.9998712108702182","Car starts","True","Air filter","Dirty","Battery age","Old","Spark plugs","Fouled","Starter motor","Faulty","Alternator","Faulty","0.00012878912978173059"
"2020/04/04 7:00:23 PM MDT","chenhsu6","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Charging system","Battery age","Battery voltage","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.7279347113300155","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.2720652886699845"
"2020/04/04 7:04:40 PM MDT","semagnad","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Car cranks","true","Air system","okay","Fuel system","okay","Spark quality","good","Spark timing","good","0.99","Car starts","false","Car cranks","true","Air system","okay","Fuel system","okay","Spark quality","good","Spark timing","good","0.01"
"2020/04/04 7:05:55 PM MDT","akhundo2","0.5","0.5","0.5714285714285714","0.5","Starter system","Starter motor","Car cranks","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.7279347113300156","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.2720652886699845"
"2020/04/04 7:10:37 PM MDT","trinhvi4",".5",".5","0.5714285714285714",".5","Charging system","Alternator","Battery voltage","Car cranks","Fuel system","Car starts","Battery age","old","Headlights","off","Air filter","dirty","Spark plugs","too_wide","Spark timing","bad","Distributer","faulty","0.998316603142784","Battery age","old","Headlights","off","Air filter","dirty","Spark plugs","too_wide","Spark timing","bad","Distributer","faulty","0.0016833968572159612"
"2020/04/04 7:17:02 PM MDT","shicaiqu","0.5","0.5","0.57143","0.5","Charging system","Battery voltage","Alternator","Car cranks","Air system","Car starts","Car starts","ture","Air system","okay","Spark timing","good","Car cranks","true","Fuel system","okay","Spark quality","good","1","Car starts","false","Air system","okay","Car cranks","ture","Spark timing","good","Fuel system","okay","Spark quality","good","0"
"2020/04/04 7:24:03 PM MDT","zhaitian","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Charging system","Headlights","Battery age","Car starts","true","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Air system","okay","0.59","Car starts","false","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Air system","okay","0.41"
"2020/04/04 7:27:36 PM MDT","hungtrum","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Charging system","Headlights","Battery age","Car starts","true","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Air system","okay","0.59","Car starts","false","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Air system","okay","0.411"
"2020/04/04 7:39:38 PM MDT","mahesh25","0.5","0.5","0.5714285714","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.99","Car starts","false","Fuel system","okay","Air system","okay","Spark timing","good","Car cranks","true","Spark quality","good","0.01"
"2020/04/04 7:50:57 PM MDT","shemeshr","0.50","0.50","0.57","0.50","Alternator","Charging system","Starter motor","Charging system","Battery voltage","Battery age","Starter system","okay","Starter motor","okay","Main fuse","okay","Battery voltage","strong","Charging system","okay","Car cranks","true","0.999","Starter system","okay","Starter motor","faulty","Main fuse","okay","Battery voltage","weak","Charging system","faulty","Car cranks","false","0.002"
"2020/04/04 7:51:33 PM MDT","kanghose","0.5","0.5","0.57","0.5","Battery voltage","Charging system","Voltage at plug","Spark plugs","Starter system","Car starts","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","false","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.01"
"2020/04/04 7:59:49 PM MDT","zhan4450","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Charging system","Battery age","Battery voltage","Car starts","false","Air system","faulty","Spark plugs","fouled","Battery age","old","Spark timing","bad","Starter system","faulty","0.9995","Car starts","true","Air system","faulty","Spark plugs","fouled","Battery age","old","Spark timing","bad","Starter system","faulty","0.0005"
"2020/04/04 8:21:23 PM MDT","iplauren","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Fuel system","okay","Spark timing","good","Car cranks","true","Spark quality","good","Air system","okay","0.99","Car starts","false","Fuel system","okay","Spark timing","good","Car cranks","true","Spark quality","good","Air system","okay","0.01"
"2020/04/04 8:27:49 PM MDT","zhengbo8","0.5","0.5","0.5714285714285714","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","false","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.01"
"2020/04/04 8:50:53 PM MDT","chinsenj","0.5","0.5","0.5714285714285714","0.5","Car starts","Air system","Air filter","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.989","Car starts","false","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.0099"
"2020/04/04 9:02:05 PM MDT","lijieho1","0.5","0.5","0.5714285714285714","0.5","Fuel system","Battery age","Alternator","Air filter","Fuel system","Car starts","Car starts","true","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.9899999999999999","Car starts","false","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.01"
"2020/04/04 9:19:47 PM MDT","liquanzh","0.5","0.5","0.5714285714285714","0.5","Air system","Car starts","Air filter","Car cranks","Air system","Car starts","Car starts","true","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.9899999999999999","Car starts","false","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.009999999999999998"
"2020/04/04 10:15:56 PM MDT","maoyu4","0.5","0.5","0.57143","0.5","Air system","Air filter","Car starts","Starter motor","Battery voltage","Starter system","Car starts","true","Spark quality","good","Car cranks","true","Air system","okay","Spark timing","good","Fuel system","okay","0.99","Car starts","false","Spark quality","good","Car cranks","true","Air system","okay","Spark timing","good","Fuel system","okay","0.01"
"2020/04/04 11:35:51 PM MDT","lizhouy1","0.50","0.50","0.57","0.50","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","false","Spark quality","bad","Fuel system","faulty","Spark timing","bad","Car cranks","false","Air system","faulty","1.0","Car starts","false","Fuel system","okay","Air system","okay","Spark timing","good","Spark quality","bad","Car cranks","true","0.30"
"2020/04/04 11:46:00 PM MDT","truon146","0.5","0.5","0.57","0.5","Air system","Car starts","Air filter","Fuel system","Air system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","false","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.01"
"2020/04/05 2:23:09 AM MDT","memonas1","0.5","0.5","0.57","0.5","Voltage at plug","Spark quality","Battery voltage","Distributer","Spark quality","Voltage at plug","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Air filter","clean","0.98","Car cranks","true","Headlights","off","Charging system","faulty","Battery voltage","strong","Starter system","okay","Alternator","okay","0.8"
"2020/04/05 3:23:41 AM MDT","wongbasi","0.5","0.5","0.5714285714285714","0.5","Voltage at plug","Spark quality","Battery voltage","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Spark plugs","okay","Air system","okay","Battery age","new","Spark timing","good","Starter system","okay","0.5862186575364624","Car starts","true","Spark plugs","too wide","Air system","faulty","Battery age","old","Spark timing","bad","Starter system","faulty","0.00046614526005557983"
"2020/04/05 8:09:11 AM MDT","hamzamaf","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","true","Fuel system","faulty","Spark plugs","fouled","Distributer","faulty","Battery age","very_old","Alternator","faulty","0.000003"
"2020/04/05 9:20:38 AM MDT","chris171","0.50","0.50","0.57","0.50","Air system","Air filter","Car starts","Starter motor","Battery voltage","Starter system","Car starts","true","Spark quality","good","Fuel system","okay","Car cranks","true","Air filter","clean","Air system","okay","0.99","Car starts","false","Spark quality","good","Fuel system","okay","Car cranks","true","Air filter","clean","Air system","okay","0.01"
"2020/04/05 10:37:12 AM MDT","chenzi68","0.5","0.5","0.5714","0.5","Alternator","Charging system","Battery voltage","Starter system","Headlights","Battery voltage","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","false","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.01"
"2020/04/05 10:53:33 AM MDT","liuyi76","0.5","0.5","0.57","0.5","Voltage at plug","Battery voltage","Spark quality","Car cranks","Air system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Starter system","okay","Air filter","clean","0.7768","Car starts","true","Fuel system","faulty","Spark timing","bad","Starter system","faulty","Air filter","dirty","Spark quality","very_bad","0"
"2020/04/05 11:21:54 AM MDT","abdul249","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Spark quality","good","Fuel system","okay","Car cranks","true","Air system","okay","Spark timing","good",".989","Car starts","false","Spark quality","good","Fuel system","okay","Air system","okay","Car cranks","true","Spark timing","good","0.0099"
"2020/04/05 11:57:31 AM MDT","mayouxua","0.5","0.5","0.5714285714285714","0.5","Air system","Car starts","Air filter","Charging system","Battery age","Battery voltage","Car starts","false","Alternator","faulty","Battery age","very_old","Air filter","dirty","Starter motor","faulty","Main fuse","blown","1.000000","Car starts","true","Alternator","faulty","Battery age","very_old","Air filter","dirty","Starter motor","faulty","Main fuse","blown","0.000000"
"2020/04/05 12:42:11 PM MDT","basraman","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Starter motor","Battery voltage","Starter system","Car starts","false","Spark quality","bad","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","1.0","Car starts","true","Spark quality","bad","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","0.0"
"2020/04/05 1:57:00 PM MDT","zhouyi52","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Fuel system","Air system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.9899999999999999","Spark quality","good","Alternator","faulty","Charging system","faulty","Battery age","very_old","Battery voltage","dead","Main fuse","blown","0.0"
"2020/04/05 2:45:35 PM MDT","zhouyi52","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Fuel system","Air system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","true","Car cranks","true","Air system","okay","0.9899999999999999","Spark quality","good","Charging system","faulty","Alternator","faulty","Battery age","very_old","Distributer","faulty","Battery voltage","dead","0.0"
"2020/04/05 2:55:10 PM MDT","yefengka","0.5","0.5","0.571428571","0.5","Air system","Air filter","Car starts","Air system","Car cranks","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Car cranks","true","Spark timing","good","Air system","okay","0.990","Car starts","true","Spark plugs","too_wide","Air system","faulty","Spark timing","bad","Fuel system","faulty","Car cranks","false","0"
"2020/04/05 3:02:36 PM MDT","yangzh59","0.5","0.5","0.5714285714285715","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Air system","okay","Car cranks","true","Spark timing","good","Voltage at plug","strong","Spark plugs","okay","0.901","Car starts","false","Air system","okay","Car cranks","true","Spark timing","good","Voltage at plug","strong","Spark plugs","okay","0.099"
"2020/04/05 3:25:46 PM MDT","xiangyix","0.5","0.5","0.5714285714285714","0.5","Distributer","Voltage at plug","Spark timing","Car cranks","Air system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.9899999999999999","Spark quality","good","Car starts","false","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.011452590727585941"
"2020/04/05 3:32:44 PM MDT","salamsar","0.5","0.5","0.5714285714285714","0.5","Spark quality","Voltage at plug","Distributer","Car cranks","Air system","Car starts","Car starts","true","Battery voltage","strong","Spark timing","good","Air system","okay","Voltage at plug","strong","Fuel system","okay","0.7056042032345461","Car starts","false","Fuel system","faulty","Spark plugs","fouled","Distributer","faulty","Starter motor","faulty","Alternator","faulty","0.99999937225288"
"2020/04/05 3:40:30 PM MDT","tortori5","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car cranks","true","Headlights","off","Charging system","faulty","Starter motor","faulty","Main fuse","blown","Alternator","faulty","0.05"
